query acc.,strain accs.,identity,query coverage,evalue
ADE34578.1,Z3_no_descri_02589,26.316,12,0.051
ADE34578.1,Z3_no_descri_02589,36.957,12,2.6
ADE34578.1,Z1_no_descri_02569,30.702,12,0.000836
ADE34578.1,Z1_no_descri_02569,26.316,12,0.051
ADE34578.1,Z1_no_descri_02569,36.957,12,2.6
ADE34578.1,D6_no_descri_02567,30.702,12,0.000836
ADE34578.1,D6_no_descri_02567,26.316,12,0.051
ADE34578.1,D6_no_descri_02567,36.957,12,2.6
ADE34578.1,Lp_plantarum_WCFS1_complete_genome_01188,30.702,12,0.00088
ADE34578.1,Lp_plantarum_WCFS1_complete_genome_01188,26.316,12,0.051
ADE34578.1,Lp_plantarum_WCFS1_complete_genome_01188,36.957,12,2.7
ADE34578.1,Z3_no_descri_02034,22.222,15,0.003
ADE34578.1,Z1_no_descri_01946,22.222,15,0.003
ADE34578.1,Lp_plantarum_WCFS1_complete_genome_01536,22.222,15,0.003
ADE34578.1,D6_no_descri_01946,22.222,15,0.003
ADE34578.1,Lp_plantarum_WCFS1_complete_genome_02471,36.066,4,0.006
ADE34578.1,Z3_no_descri_01444,24.59,14,0.013
ADE34578.1,Z1_no_descri_01547,24.59,14,0.013
ADE34578.1,Lp_plantarum_WCFS1_complete_genome_00278,24.59,14,0.013
ADE34578.1,D6_no_descri_01638,24.59,14,0.013
ADE34578.1,Lp_plantarum_WCFS1_complete_genome_02516,29.204,8,0.088
ADE34578.1,Lp_plantarum_WCFS1_complete_genome_02516,30.0,8,0.1
ADE34578.1,Z3_no_descri_00083,29.204,8,0.093
ADE34578.1,Z3_no_descri_00083,30.0,8,0.1
ADE34578.1,Z1_no_descri_00310,29.204,8,0.093
ADE34578.1,Z1_no_descri_00310,30.0,8,0.1
ADE34578.1,D6_no_descri_00310,29.204,8,0.093
ADE34578.1,D6_no_descri_00310,30.0,8,0.1
ADE34578.1,Z3_no_descri_00768,46.341,3,1.9
ADE34578.1,Z1_no_descri_00439,46.341,3,1.9
ADE34578.1,D6_no_descri_00768,46.341,3,1.9
ADE34578.1,Z3_no_descri_01603,30.303,5,6.1
ADE34578.1,Z1_no_descri_01706,30.303,5,6.1
ADE34578.1,D6_no_descri_01479,30.303,5,6.1
ADE34578.1,Lp_plantarum_WCFS1_complete_genome_00642,34.615,2,6.2
ADE34578.1,Lp_plantarum_WCFS1_complete_genome_00460,30.303,5,6.2
ADE34578.1,Z3_no_descri_01144,34.615,2,6.6
ADE34578.1,Z1_no_descri_00844,34.615,2,6.6
ADE34578.1,D6_no_descri_01139,34.615,2,6.6
ADE34578.1,Z3_no_descri_01239,30.357,4,8.8
ADE34578.1,Z1_no_descri_00939,30.357,4,8.8
ADE34578.1,Lp_plantarum_WCFS1_complete_genome_00738,30.357,4,8.8
ADE34578.1,D6_no_descri_01044,30.357,4,8.8
ADE34578.1,Lp_plantarum_WCFS1_complete_genome_00891,22.68,6,9.0
ABC59167.1,Lp_plantarum_WCFS1_complete_genome_00367,100.0,47,6.1e-68
ABC59167.1,Z3_no_descri_00622,31.148,27,0.012
ABC59167.1,Z1_no_descri_00585,31.148,27,0.012
ABC59167.1,D6_no_descri_00622,31.148,27,0.012
ABC59167.1,Lp_plantarum_WCFS1_complete_genome_02132,37.209,21,0.026
ABC59167.1,Lp_plantarum_WCFS1_complete_genome_00562,23.81,41,3.3
ABC59167.1,Lp_plantarum_WCFS1_complete_genome_02131,22.917,23,8.4
ABC59167.1,Lp_plantarum_WCFS1_complete_genome_03057,41.935,15,9.8
