query acc.,strain accs.,identity,query coverage,evalue
QJU50634.1,GCA_009863985.1_00062,27.488,22,1.23e-35
QJU50634.1,ACKU00000000_01219,25.532,22,1.6999999999999999e-35
QJU50634.1,FMAW00000000_01456,26.7,21,2.04e-35
QJU50634.1,JAIWJH000000000_01926,27.488,22,4.46e-35
QJU50634.1,JAIWJG000000000_01855,27.488,22,4.46e-35
QJU50634.1,FUA3126_02138,27.488,22,4.46e-35
QJU50634.1,FMAW00000000_00058,25.0,24,6.25e-35
QJU50634.1,NZ_JAFBEO000000000.1_00411,26.733,21,7.980000000000001e-35
QJU50634.1,ACKU00000000_00064,24.893,24,9.27e-35
QJU50634.1,JAAXPN000000000_00102,25.714,24,1.58e-34
QJU50634.1,JAIWJE000000000_01907,27.033,22,1.67e-34
QJU50634.1,GCF_013394005.1_00615,27.033,22,1.67e-34
QJU50634.1,CP037940_01444,26.478,22,2.6999999999999997e-34
QJU50634.1,AEKT01000001_00209,26.362,24,7.709999999999999e-34
QJU50634.1,JQAY00000000_00739,25.926,24,8.29e-34
QJU50634.1,GCA_000277855.1_02703,26.933,21,1.36e-33
QJU50634.1,CP037940_01837,26.739,24,1.8e-33
QJU50634.1,FMAO00000000_00883,24.268,24,2.8000000000000002e-33
QJU50634.1,GCF_007989765.1_00899,26.62,22,4.86e-33
QJU50634.1,GCA_001437435.1_00495,26.62,22,4.86e-33
QJU50634.1,BJDT00000000_00151,25.21,24,5.18e-33
QJU50634.1,JQBM00000000_00618,26.201,24,6.25e-33
QJU50634.1,NZ_JAFBDN000000000.1_01716,26.683,21,1.53e-32
QJU50634.1,W.ghanensis_LMG_24286_00110,25.117,22,2.02e-32
QJU50634.1,JQAX00000000_00578,25.485,21,6.370000000000001e-32
QJU50634.1,CP037940_01459,26.225,21,8.400000000000001e-32
QJU50634.1,GCA_009864005.1_02453,27.914,21,2.71e-31
QJU50634.1,GCA_009864005.1_02453,30.952,21,0.38
QJU50634.1,SDGZ00000000_01235,23.651,24,2.9400000000000003e-31
QJU50634.1,JAIWJF000000000_00417,25.377,21,2.58e-30
QJU50634.1,GCA_009864005.1_01077,25.127,21,2.77e-30
QJU50634.1,CP037940_01508,24.644,25,3.67e-30
QJU50634.1,AEKT01000001_01890,23.556,24,4.75e-30
QJU50634.1,JAIWJE000000000_01405,24.887,23,7.739999999999999e-30
QJU50634.1,GCF_013394005.1_00082,24.887,23,7.739999999999999e-30
QJU50634.1,JQAY00000000_01398,23.206,22,9.24e-30
QJU50634.1,GCA_000277855.1_02627,25.57,21,1.52e-29
QJU50634.1,GCF_007989765.1_00715,23.299,25,2.64e-29
QJU50634.1,GCA_001437435.1_00972,23.299,25,2.64e-29
QJU50634.1,SDGZ00000000_01573,24.449,24,2.8499999999999997e-28
QJU50634.1,CP037940_02186,27.948,24,3.04e-28
QJU50634.1,AKGG00000000_00299,23.414,24,4.56e-28
QJU50634.1,BAWR00000000_01580,24.176,24,5.500000000000001e-28
QJU50634.1,JQCD00000000_01165,25.0,22,7.1099999999999995e-28
QJU50634.1,GCF_007989765.1_01113,23.426,21,1.52e-26
QJU50634.1,GCA_001437435.1_01731,23.426,21,1.52e-26
QJU50634.1,BAWR00000000_01257,26.781,21,5.02e-26
QJU50634.1,JQAY00000000_01512,23.195,24,2.65e-25
QJU50634.1,CP060724_00373,21.692,24,1.04e-24
QJU50634.1,AEKT01000001_00256,24.038,22,1.11e-23
QJU50634.1,GCF_007989765.1_01845,23.81,24,5.29e-23
QJU50634.1,GCA_001437435.1_00046,23.81,24,5.29e-23
QJU50634.1,CP037940_00136,25.234,22,5.48e-22
QJU50634.1,W.fabaria_LMG_24289_01913,24.009,22,5.240000000000001e-21
QJU50634.1,JQAY00000000_00791,24.88,22,3.36e-18
QJU50634.1,NZ_JAFBDN000000000.1_01290,22.439,21,3.6e-16
QJU50634.1,GCF_013394005.1_00045,22.85,21,5.92e-15
QJU50634.1,GCA_000277855.1_02660,22.604,21,1.29e-14
QJU50634.1,JAIWJH000000000_01966,22.469,21,1.53e-14
QJU50634.1,JAIWJG000000000_01815,22.469,21,1.53e-14
QJU50634.1,GCA_009863985.1_00102,22.469,21,1.53e-14
QJU50634.1,FUA3126_02178,22.469,21,1.53e-14
QJU50634.1,JAIWJE000000000_01441,22.864,21,8.42e-14
QJU50634.1,GCA_009864005.1_00058,21.728,21,9.72e-14
QJU50634.1,AEKT01000001_01885,21.823,21,1.51e-12
QJU50634.1,SDGZ00000000_01644,22.436,24,6.86e-12
QJU50634.1,SDGZ00000000_01636,22.275,22,2.15e-11
QJU50634.1,JQCD00000000_00518,23.671,21,3.76e-10
GFI60335.1,JAIWJE000000000_01879,46.591,100,2.7e-135
GFI60335.1,GCF_013394005.1_00585,46.591,100,2.7e-135
GFI60335.1,GCA_000277855.1_02201,46.591,100,5.72e-135
GFI60335.1,GCA_009864005.1_00869,46.364,100,1.49e-134
GFI60335.1,JAIWJH000000000_00776,46.364,100,3.4000000000000003e-134
GFI60335.1,JAIWJG000000000_01191,46.364,100,3.4000000000000003e-134
GFI60335.1,JAIWJF000000000_00100,46.364,100,3.4000000000000003e-134
GFI60335.1,FUA3126_01755,46.364,100,3.4000000000000003e-134
GFI60335.1,JAIWJH000000000_00855,24.654,96,2.9900000000000004e-21
GFI60335.1,JAIWJG000000000_01270,24.654,96,2.9900000000000004e-21
GFI60335.1,JAIWJF000000000_02000,24.654,96,2.9900000000000004e-21
GFI60335.1,FUA3126_01834,24.654,96,2.9900000000000004e-21
GFI60335.1,GCA_009864005.1_00962,24.885,96,5.550000000000001e-21
GFI60335.1,JAIWJE000000000_00631,25.064,88,3.11e-17
GFI60335.1,GCA_000277855.1_00209,25.064,88,7.53e-17
GFI60335.1,GCA_009863985.1_02036,25.064,88,7.74e-17
GFI60335.1,GCA_009864005.1_02423,24.808,88,1.32e-16
GFI60335.1,GCF_013394005.1_01039,24.808,88,1.87e-16
GFI60335.1,JAIWJH000000000_01552,24.397,84,7.29e-15
GFI60335.1,JAIWJG000000000_01597,24.397,84,7.29e-15
GFI60335.1,JAIWJF000000000_02054,24.397,84,7.29e-15
GFI60335.1,FUA3126_00876,24.397,84,7.29e-15
GFI60335.1,CP060724_00676,26.647,74,1.07e-14
GFI60335.1,GCF_007989765.1_00750,22.779,97,3.14e-14
GFI60335.1,GCA_001437435.1_00457,22.779,97,3.14e-14
GFI60335.1,NZ_JAFBDN000000000.1_01319,22.523,74,1.49e-11
GFI60335.1,BAWR00000000_00155,22.356,74,3.3e-11
GFI60335.1,AEKT01000001_00190,24.332,75,4.28e-11
GFI60335.1,AKGG00000000_00155,25.278,78,8.32e-11
GFI60335.1,BJDT00000000_00201,22.289,75,1.58e-09
GFI60335.1,CP014332_01937,24.242,74,2.87e-09
GFI60335.1,ACKU00000000_01154,22.823,75,3.65e-09
GFI60335.1,FMAW00000000_01793,22.059,75,1.39e-08
GFI60335.1,JQAY00000000_00724,25.284,79,1.39e-07
GFI60335.1,FMAO00000000_01730,23.054,75,1.84e-05
GFI60335.1,W.ghanensis_LMG_24286_01427,21.988,75,2.57e-05
GFI60335.1,W.fabaria_LMG_24289_01754,22.222,77,0.000174
GFI60335.1,JAAXPN000000000_00637,22.346,81,0.000198
GFI60335.1,QRAS00000000_01017,26.289,44,0.008
GFI60335.1,ANCA00000000_00247,24.306,32,0.29
GFI60335.1,JQAY00000000_00510,32.039,23,2.8
GFI60335.1,AKGG00000000_01406,26.0,21,4.1
GFI60335.1,ANCA00000000_00515,31.313,22,9.3
GFI63498.1,JQCD00000000_01031,32.277,93,6.05e-44
GFI63498.1,ANCA00000000_00235,29.839,34,0.32
GFI63498.1,CP037940_01740,24.014,74,3.5
GFI63498.1,GCF_007989765.1_00247,22.981,44,3.6
GFI63498.1,GCA_001437435.1_01520,22.981,44,3.6
GFI63498.1,FMAO00000000_00054,24.731,25,3.6
GFI63498.1,ACKU00000000_00760,28.169,20,7.9
QRQ96649.1,GCF_007989765.1_00925,60.367,96,1.12e-147
QRQ96649.1,GCA_001437435.1_00194,60.367,96,1.12e-147
QRQ96649.1,SDGZ00000000_00891,56.848,97,1.03e-145
QRQ96649.1,BAWR00000000_01264,56.117,95,6.43e-134
QRQ96649.1,JQBP00000000_00068,53.385,97,4.7600000000000006e-132
QRQ96649.1,JQBM00000000_00296,49.37,99,6.53e-127
QRQ96649.1,GCF_007989765.1_00896,26.59,86,1.43e-31
QRQ96649.1,GCA_001437435.1_00492,26.59,86,1.43e-31
QRQ96649.1,GCF_007989765.1_00900,28.399,82,4.41e-30
QRQ96649.1,GCA_001437435.1_00496,28.399,82,4.41e-30
QRQ96649.1,ANCA00000000_00509,25.907,95,4.99e-24
QRQ96649.1,JQAY00000000_01735,29.644,63,3.37e-23
QRQ96649.1,AEKT01000001_00651,28.358,67,4.17e-23
QRQ96649.1,AKGG00000000_01225,29.046,61,1.55e-22
QRQ96649.1,JQBP00000000_00059,23.134,98,5.93e-22
QRQ96649.1,QRAS00000000_00513,25.189,99,7.7e-22
QRQ96649.1,JAIWJE000000000_01179,23.843,71,2.5900000000000007e-21
QRQ96649.1,GCF_013394005.1_01082,23.843,71,2.5900000000000007e-21
QRQ96649.1,GCA_009864005.1_02383,23.843,71,4.21e-21
QRQ96649.1,GCA_009863985.1_01996,23.843,71,4.21e-21
QRQ96649.1,JQCD00000000_00702,23.81,64,4.740000000000001e-21
QRQ96649.1,GCA_000277855.1_00248,23.488,71,1.98e-20
QRQ96649.1,JAIWJH000000000_01516,23.214,71,2e-20
QRQ96649.1,JAIWJG000000000_01561,23.214,71,2e-20
QRQ96649.1,FUA3126_00912,23.214,71,2e-20
QRQ96649.1,JAIWJF000000000_02090,23.132,71,2.04e-20
QRQ96649.1,CP060724_01237,24.101,70,2.94e-20
QRQ96649.1,NZ_JAFBEO000000000.1_01113,24.165,95,3.01e-19
QRQ96649.1,BAWR00000000_00462,25.869,64,2.67e-16
QRQ96649.1,JQBM00000000_00009,24.468,71,9.01e-16
QRQ96649.1,SDGZ00000000_01323,25.214,59,4.63e-15
QRQ96649.1,GCF_007989765.1_00899,29.255,48,6.95e-14
QRQ96649.1,GCA_001437435.1_00495,29.255,48,6.95e-14
QRQ96649.1,CP037940_01444,31.447,40,1.64e-12
QRQ96649.1,JAAXPN000000000_00102,25.128,49,3.7e-12
QRQ96649.1,GCA_009864005.1_00245,26.425,49,8.86e-12
QRQ96649.1,W.ghanensis_LMG_24286_00110,25.0,40,1.61e-11
QRQ96649.1,W.fabaria_LMG_24289_00121,24.615,49,1.75e-11
QRQ96649.1,JQAX00000000_00265,28.777,35,3.23e-11
QRQ96649.1,AEKT01000001_00256,24.103,48,4.56e-11
QRQ96649.1,JQAY00000000_00791,26.59,44,1.17e-10
QRQ96649.1,NZ_JAFBDN000000000.1_01290,25.143,44,1.52e-09
QRQ96649.1,JQAX00000000_00578,25.15,41,1.52e-09
QRQ96649.1,JAIWJE000000000_01434,24.49,68,2.03e-09
QRQ96649.1,GCF_013394005.1_00052,24.49,68,2.03e-09
QRQ96649.1,JQCD00000000_00769,27.5,41,3.97e-09
QRQ96649.1,AEKT01000001_01885,25.568,45,4.23e-09
QRQ96649.1,GCA_000277855.1_02653,26.163,44,6.74e-09
QRQ96649.1,JAIWJF000000000_00386,25.581,44,9.27e-09
QRQ96649.1,GCA_009863985.1_00095,23.659,74,9.78e-09
QRQ96649.1,JAIWJH000000000_01959,23.659,74,1.04e-08
QRQ96649.1,JAIWJG000000000_01822,23.659,74,1.04e-08
QRQ96649.1,FUA3126_02171,23.659,74,1.04e-08
QRQ96649.1,W.fabaria_LMG_24289_01913,24.623,50,1.4e-08
QRQ96649.1,CP037940_01837,24.242,41,3.16e-08
QRQ96649.1,BAWR00000000_00478,22.857,53,4.66e-08
QRQ96649.1,GCA_009863985.1_00216,22.093,43,5.17e-08
QRQ96649.1,GCA_009864005.1_01862,22.093,43,5.31e-08
QRQ96649.1,JAIWJH000000000_02021,22.093,43,5.75e-08
QRQ96649.1,JAIWJG000000000_02025,22.093,43,5.75e-08
QRQ96649.1,JAIWJF000000000_00766,22.093,43,5.75e-08
QRQ96649.1,FUA3126_00514,22.093,43,5.75e-08
QRQ96649.1,GCA_009864005.1_00938,26.531,37,5.98e-08
QRQ96649.1,GCF_007989765.1_01845,22.727,61,7.17e-08
QRQ96649.1,GCF_007989765.1_01845,33.333,61,5.8
QRQ96649.1,GCA_001437435.1_00046,22.727,61,7.17e-08
QRQ96649.1,GCA_001437435.1_00046,33.333,61,5.8
QRQ96649.1,JAIWJE000000000_00845,22.093,43,7.56e-08
QRQ96649.1,GCF_013394005.1_02093,22.093,43,7.56e-08
QRQ96649.1,GCA_009863985.1_00907,22.159,45,7.79e-08
QRQ96649.1,GCA_000277855.1_02141,22.093,43,8.55e-08
QRQ96649.1,CP037940_01459,30.38,40,1.02e-07
QRQ96649.1,JAIWJE000000000_00029,21.591,45,1.09e-07
QRQ96649.1,GCF_013394005.1_00430,21.591,45,1.09e-07
QRQ96649.1,GCA_000277855.1_01510,21.591,45,1.09e-07
QRQ96649.1,SDGZ00000000_01235,29.688,32,2.5e-07
QRQ96649.1,AEKT01000001_01890,23.256,43,2.76e-07
QRQ96649.1,JQBP00000000_00772,25.824,44,3.16e-07
QRQ96649.1,GCF_007989765.1_01099,24.242,49,3.64e-07
QRQ96649.1,GCA_001437435.1_01717,24.242,49,3.64e-07
QRQ96649.1,W.fabaria_LMG_24289_01154,24.277,44,4.76e-07
QRQ96649.1,JAIWJH000000000_00897,21.939,49,5.33e-07
QRQ96649.1,JAIWJG000000000_01312,21.939,49,5.33e-07
QRQ96649.1,FUA3126_01876,21.939,49,5.33e-07
QRQ96649.1,GCA_009864005.1_00051,26.619,35,5.35e-07
QRQ96649.1,JAIWJF000000000_01959,22.674,44,5.52e-07
QRQ96649.1,JAIWJE000000000_01907,26.214,50,7.2e-07
QRQ96649.1,JAIWJE000000000_01907,31.132,50,0.03
QRQ96649.1,GCF_013394005.1_00615,26.214,50,7.2e-07
QRQ96649.1,GCF_013394005.1_00615,31.132,50,0.03
QRQ96649.1,GCA_009864005.1_01009,22.674,44,7.85e-07
QRQ96649.1,GCA_000277855.1_01994,22.674,44,9.12e-07
QRQ96649.1,AEKT01000001_00016,29.054,36,9.78e-07
QRQ96649.1,AEKT01000001_00209,21.795,40,1e-06
QRQ96649.1,GCF_007989765.1_00693,26.667,41,1.04e-06
QRQ96649.1,GCA_001437435.1_00381,26.667,41,1.04e-06
QRQ96649.1,JAIWJE000000000_00009,22.674,44,1.15e-06
QRQ96649.1,GCF_013394005.1_00450,22.674,44,1.15e-06
QRQ96649.1,JAIWJE000000000_01427,22.981,41,1.61e-06
QRQ96649.1,GCF_013394005.1_00059,22.981,41,1.61e-06
QRQ96649.1,GCA_009863985.1_00088,23.602,41,1.61e-06
QRQ96649.1,CP037940_01508,22.396,49,1.76e-06
QRQ96649.1,JAAXPN000000000_00960,24.277,44,1.78e-06
QRQ96649.1,GCF_007989765.1_02017,22.36,41,2e-06
QRQ96649.1,GCA_001437435.1_00188,22.36,41,2e-06
QRQ96649.1,JAIWJH000000000_01952,23.602,41,2.27e-06
QRQ96649.1,JAIWJG000000000_01829,23.602,41,2.27e-06
QRQ96649.1,FUA3126_02164,23.602,41,2.27e-06
QRQ96649.1,W.ghanensis_LMG_24286_01339,23.699,44,2.28e-06
QRQ96649.1,ACKU00000000_00064,23.864,44,2.39e-06
QRQ96649.1,FMAO00000000_00394,25.568,44,2.68e-06
QRQ96649.1,GCF_007989765.1_00715,25.786,39,2.79e-06
QRQ96649.1,GCA_001437435.1_00972,25.786,39,2.79e-06
QRQ96649.1,BJDT00000000_00151,28.244,32,2.83e-06
QRQ96649.1,JQCD00000000_01069,21.795,40,3.1e-06
QRQ96649.1,NZ_JAFBEO000000000.1_00411,21.154,40,3.5e-06
QRQ96649.1,JQBM00000000_00618,21.795,40,4.25e-06
QRQ96649.1,JAIWJH000000000_00916,21.591,45,4.25e-06
QRQ96649.1,JAIWJG000000000_01331,21.591,45,4.25e-06
QRQ96649.1,FUA3126_01895,21.591,45,4.25e-06
QRQ96649.1,JQAY00000000_01398,31.897,29,4.29e-06
QRQ96649.1,JAIWJF000000000_01940,21.591,45,4.37e-06
QRQ96649.1,CP037940_01645,22.436,40,4.43e-06
QRQ96649.1,GCA_009864005.1_01030,21.591,45,4.69e-06
QRQ96649.1,GCA_000277855.1_02645,22.981,41,4.88e-06
QRQ96649.1,AKGG00000000_00877,24.176,44,5.5e-06
QRQ96649.1,AKGG00000000_00743,24.176,44,5.5e-06
QRQ96649.1,JQAY00000000_00739,21.795,40,5.51e-06
QRQ96649.1,JAIWJF000000000_00394,22.981,41,5.57e-06
QRQ96649.1,FMAW00000000_01456,25.263,47,6.82e-06
QRQ96649.1,BJDT00000000_01718,27.225,47,7.64e-06
QRQ96649.1,NZ_JAFBDN000000000.1_00145,25.837,51,7.68e-06
QRQ96649.1,FMAW00000000_00058,27.481,32,8.78e-06
QRQ96649.1,GCA_009863985.1_00420,23.56,48,1.17e-05
QRQ96649.1,BAWR00000000_01895,22.892,42,1.21e-05
QRQ96649.1,AEKT01000001_01200,24.221,69,1.23e-05
QRQ96649.1,GCA_009864005.1_00041,22.36,41,1.27e-05
QRQ96649.1,CP014332_02000,25.0,32,1.28e-05
QRQ96649.1,CP037940_02172,31.765,22,1.64e-05
QRQ96649.1,AKGG00000000_00496,26.087,49,1.65e-05
QRQ96649.1,GCA_009864005.1_00751,25.105,58,1.76e-05
QRQ96649.1,GCA_009864005.1_00081,28.205,39,1.9e-05
QRQ96649.1,NZ_JAFBDN000000000.1_01780,22.543,43,1.92e-05
QRQ96649.1,ACKU00000000_01219,28.155,26,2.17e-05
QRQ96649.1,JAIWJH000000000_01996,28.205,39,2.19e-05
QRQ96649.1,JAIWJG000000000_01785,28.205,39,2.19e-05
QRQ96649.1,GCA_009863985.1_00491,28.205,39,2.19e-05
QRQ96649.1,FUA3126_02208,28.205,39,2.19e-05
QRQ96649.1,FMAO00000000_00883,29.126,26,2.41e-05
QRQ96649.1,GCF_007989765.1_01935,21.526,79,2.42e-05
QRQ96649.1,GCA_001437435.1_00638,21.526,79,2.42e-05
QRQ96649.1,CP037940_01740,21.708,69,2.42e-05
QRQ96649.1,JAIWJF000000000_00349,28.205,39,2.5e-05
QRQ96649.1,NZ_JAFBDN000000000.1_00626,21.795,40,2.87e-05
QRQ96649.1,GCA_009864005.1_02453,23.28,48,3.05e-05
QRQ96649.1,JQAY00000000_02038,25.764,55,3.19e-05
QRQ96649.1,CP037940_01620,22.346,45,3.27e-05
QRQ96649.1,SDGZ00000000_01973,23.94,94,3.44e-05
QRQ96649.1,JAIWJH000000000_01580,23.28,48,3.86e-05
QRQ96649.1,JAIWJG000000000_01625,23.28,48,3.86e-05
QRQ96649.1,JAIWJF000000000_02026,23.28,48,3.86e-05
QRQ96649.1,FUA3126_00848,23.28,48,3.86e-05
QRQ96649.1,GCF_013394005.1_00015,28.205,39,3.98e-05
QRQ96649.1,JAIWJE000000000_01468,28.205,39,4.05e-05
QRQ96649.1,JQBP00000000_00617,21.196,44,4.17e-05
QRQ96649.1,GCA_000277855.1_01300,28.205,39,4.19e-05
QRQ96649.1,JAIWJE000000000_00659,23.28,48,4.32e-05
QRQ96649.1,GCF_013394005.1_01009,23.28,48,4.32e-05
QRQ96649.1,GCA_009863985.1_02067,23.28,48,4.32e-05
QRQ96649.1,SDGZ00000000_01636,22.034,43,4.44e-05
QRQ96649.1,CP014332_00066,23.316,48,4.47e-05
QRQ96649.1,JAIWJF000000000_00537,25.833,58,4.6e-05
QRQ96649.1,GCA_000277855.1_00180,23.28,48,4.68e-05
QRQ96649.1,SDGZ00000000_01573,20.238,43,4.98e-05
QRQ96649.1,AKGG00000000_00299,21.858,44,6.07e-05
QRQ96649.1,JQCD00000000_00518,23.288,37,8.66e-05
QRQ96649.1,CP060724_00373,20.809,42,9.77e-05
QRQ96649.1,JAIWJH000000000_00300,21.579,48,0.000101
QRQ96649.1,JAIWJG000000000_00200,21.579,48,0.000101
QRQ96649.1,JAIWJF000000000_01343,21.579,48,0.000101
QRQ96649.1,FUA3126_00358,21.579,48,0.000101
QRQ96649.1,CP037940_01780,26.797,39,0.000105
QRQ96649.1,GCA_009864005.1_01671,22.564,49,0.000112
QRQ96649.1,JAIWJE000000000_00288,22.564,49,0.00012
QRQ96649.1,JAIWJH000000000_00452,22.564,49,0.000122
QRQ96649.1,JAIWJG000000000_00319,22.564,49,0.000122
QRQ96649.1,JAIWJF000000000_01386,22.564,49,0.000122
QRQ96649.1,FUA3126_00271,22.564,49,0.000122
QRQ96649.1,GCA_009863985.1_00667,22.564,49,0.000129
QRQ96649.1,JAIWJH000000000_01926,26.667,41,0.000133
QRQ96649.1,JAIWJG000000000_01855,26.667,41,0.000133
QRQ96649.1,FUA3126_02138,26.667,41,0.000133
QRQ96649.1,GCF_013394005.1_02327,22.564,49,0.000141
QRQ96649.1,GCA_000277855.1_00118,22.564,49,0.000145
QRQ96649.1,GCA_000277855.1_02703,25.434,43,0.000159
QRQ96649.1,NZ_JAFBDN000000000.1_00109,30.0,42,0.000164
QRQ96649.1,NZ_JAFBDN000000000.1_00109,29.114,42,5.3
QRQ96649.1,GCA_000277855.1_02642,22.674,43,0.00019
QRQ96649.1,NZ_JAFBDN000000000.1_01716,25.434,43,0.000231
QRQ96649.1,GCF_007989765.1_00262,22.152,40,0.000239
QRQ96649.1,GCA_001437435.1_01505,22.152,40,0.000239
QRQ96649.1,JAIWJH000000000_02207,25.417,58,0.000268
QRQ96649.1,JAIWJG000000000_02066,25.417,58,0.000268
QRQ96649.1,FUA3126_02017,25.417,58,0.000268
QRQ96649.1,JQCD00000000_00473,29.0,24,0.000286
QRQ96649.1,BAWR00000000_01580,21.788,44,0.000313
QRQ96649.1,AEKT01000001_00610,23.899,39,0.000321
QRQ96649.1,CP037940_02182,24.675,37,0.000322
QRQ96649.1,AEKT01000001_00476,25.641,30,0.00036
QRQ96649.1,JAIWJF000000000_00402,22.093,43,0.000364
QRQ96649.1,JQCD00000000_01165,24.294,44,0.00037
QRQ96649.1,JAIWJH000000000_01944,22.093,43,0.000373
QRQ96649.1,JAIWJG000000000_01837,22.093,43,0.000373
QRQ96649.1,GCA_009864005.1_01092,22.093,43,0.000373
QRQ96649.1,GCA_009863985.1_00080,22.093,43,0.000373
QRQ96649.1,FUA3126_02156,22.093,43,0.000373
QRQ96649.1,GCA_009863985.1_00062,27.545,41,0.000376
QRQ96649.1,JAIWJE000000000_01419,22.093,43,0.000554
QRQ96649.1,GCF_013394005.1_00067,22.093,43,0.000554
QRQ96649.1,CP037940_00846,23.116,49,0.000585
QRQ96649.1,JAIWJH000000000_00133,24.59,60,0.000617
QRQ96649.1,JAIWJG000000000_00033,24.59,60,0.000617
QRQ96649.1,JAIWJF000000000_01481,24.59,60,0.000617
QRQ96649.1,FUA3126_00177,24.59,60,0.000617
QRQ96649.1,QRAS00000000_00345,24.118,43,0.000634
QRQ96649.1,GCA_009864005.1_01077,26.994,41,0.000694
QRQ96649.1,GCF_007989765.1_01505,27.439,39,0.000719
QRQ96649.1,GCA_001437435.1_01630,27.439,39,0.000719
QRQ96649.1,FMAO00000000_01769,28.409,40,0.001
QRQ96649.1,FMAO00000000_01769,25.373,40,0.54
QRQ96649.1,CP037940_02347,22.959,48,0.001
QRQ96649.1,GCA_000277855.1_02627,26.994,41,0.001
QRQ96649.1,JAIWJF000000000_00417,26.994,41,0.001
QRQ96649.1,JAIWJE000000000_01405,28.859,37,0.001
QRQ96649.1,GCF_013394005.1_00082,28.859,37,0.001
QRQ96649.1,GCA_009863985.1_01558,25.523,58,0.001
QRQ96649.1,W.fabaria_LMG_24289_00075,25.714,43,0.002
QRQ96649.1,AKGG00000000_01619,24.713,43,0.002
QRQ96649.1,QRAS00000000_00200,22.751,48,0.002
QRQ96649.1,ANCA00000000_01248,25.882,43,0.002
QRQ96649.1,GCF_007989765.1_01661,26.923,26,0.002
QRQ96649.1,GCA_001437435.1_00128,26.923,26,0.002
QRQ96649.1,NZ_JAFBDN000000000.1_00865,27.835,25,0.002
QRQ96649.1,W.fabaria_LMG_24289_01132,22.436,40,0.002
QRQ96649.1,AKGG00000000_00684,25.301,42,0.002
QRQ96649.1,CP037940_01389,22.159,43,0.002
QRQ96649.1,GCA_009864005.1_00687,24.37,61,0.002
QRQ96649.1,GCA_009864005.1_00687,24.016,61,0.022
QRQ96649.1,CP014332_00369,22.407,58,0.003
QRQ96649.1,JAAXPN000000000_01978,25.0,23,0.003
QRQ96649.1,SDGZ00000000_00941,21.818,42,0.003
QRQ96649.1,JQCD00000000_00965,26.214,59,0.003
QRQ96649.1,JQCD00000000_00965,24.862,59,0.12
QRQ96649.1,JAIWJH000000000_02149,24.37,61,0.003
QRQ96649.1,JAIWJH000000000_02149,24.409,61,0.004
QRQ96649.1,JAIWJG000000000_02124,24.37,61,0.003
QRQ96649.1,JAIWJG000000000_02124,24.409,61,0.004
QRQ96649.1,GCA_009863985.1_02139,24.37,61,0.003
QRQ96649.1,GCA_009863985.1_02139,24.409,61,0.004
QRQ96649.1,FUA3126_02075,24.37,61,0.003
QRQ96649.1,FUA3126_02075,24.409,61,0.004
QRQ96649.1,NZ_JAFBDN000000000.1_00116,29.143,40,0.003
QRQ96649.1,BJDT00000000_00090,22.222,74,0.004
QRQ96649.1,JAIWJF000000000_00480,24.37,29,0.004
QRQ96649.1,AEKT01000001_00485,23.497,45,0.004
QRQ96649.1,JAIWJE000000000_02273,24.37,61,0.004
QRQ96649.1,JAIWJE000000000_02273,24.409,61,0.012
QRQ96649.1,GCF_013394005.1_00154,24.37,61,0.004
QRQ96649.1,GCF_013394005.1_00154,24.409,61,0.012
QRQ96649.1,GCA_000277855.1_02562,24.37,61,0.004
QRQ96649.1,GCA_000277855.1_02562,24.409,61,0.005
QRQ96649.1,JQAX00000000_00418,23.116,50,0.005
QRQ96649.1,AKGG00000000_01576,20.739,84,0.005
QRQ96649.1,FMAO00000000_00826,22.403,76,0.006
QRQ96649.1,GCF_007989765.1_01973,27.885,26,0.006
QRQ96649.1,GCA_001437435.1_00028,27.885,26,0.006
QRQ96649.1,GCA_009863985.1_01345,29.771,41,0.006
QRQ96649.1,GCA_009863985.1_01345,26.829,41,7.5
QRQ96649.1,SDGZ00000000_01644,25.263,24,0.007
QRQ96649.1,AEKT01000001_00552,26.437,43,0.007
QRQ96649.1,JAIWJF000000000_01529,29.771,41,0.007
QRQ96649.1,JAIWJF000000000_01529,26.829,41,7.8
QRQ96649.1,GCA_009864005.1_01114,29.771,31,0.007
QRQ96649.1,JAIWJH000000000_00499,29.771,41,0.007
QRQ96649.1,JAIWJH000000000_00499,26.829,41,8.6
QRQ96649.1,JAIWJG000000000_00377,29.771,41,0.007
QRQ96649.1,JAIWJG000000000_00377,26.829,41,8.6
QRQ96649.1,FUA3126_01609,29.771,41,0.007
QRQ96649.1,FUA3126_01609,26.829,41,8.6
QRQ96649.1,W.ghanensis_LMG_24286_00147,22.156,42,0.007
QRQ96649.1,JAIWJE000000000_00721,29.771,41,0.007
QRQ96649.1,JAIWJE000000000_00721,27.439,41,1.6
QRQ96649.1,GCF_013394005.1_00766,29.771,41,0.007
QRQ96649.1,GCF_013394005.1_00766,27.439,41,1.6
QRQ96649.1,GCA_000277855.1_01563,29.771,41,0.007
QRQ96649.1,GCA_000277855.1_01563,26.829,41,2.2
QRQ96649.1,W.ghanensis_LMG_24286_01740,25.0,23,0.008
QRQ96649.1,CP037940_02186,23.529,38,0.008
QRQ96649.1,ACKU00000000_01282,22.896,74,0.009
QRQ96649.1,W.fabaria_LMG_24289_00812,23.913,23,0.009
